ab,aja,aki,akur,asli,atas,awal,awat,b,bahan,bakar,ban,banding,bandung,barang,baru,bawa,bawah,bekas,belakang,beli,bengkel,bensin,berat,biar,bicara,bodi,bonus,bosan,buat,bulan,bulus,bungkus,busi,butuh,cair,cakil,cat,cek,cepat,cocok,cuma,d,daerah,datang,daya,depan,deskripsi,di,digital,dingin,duduk,ekstra,enak,fi,fisik,foto,gahar,gambar,ganteng,ganti,gede,guna,harga,hari,helm,hidup,hijau,hitam,hubung,ikut,indah,info,irit,isi,jadi,jaket,jalan,januari,jarak,jarang,jatuh,jauh,jika,jok,jual,juli,juni,kabupaten,kala,kanvas,kapasitas,kasih,keliling,keluar,kendala,kepala,kerja,kilometer,kit,klakson,knalpot,kompresi,kondisi,kopling,kota,kulit,kunci,kuning,l,lampu,langsung,lanjut,layak,lebar,lebih,lecet,lengkap,liat,lihat,listrik,liter,lokasi,luar,m,makin,maksimum,mangkok,masih,master,mati,mau,merah,mesin,milik,minat,minus,modifikasi,motor,mudik,mulus,murah,nama,nik,nomor,non,normal,nyala,oke,oktober,oli,p,pajak,pakai,paling,panjang,pas,pasang,pernah,pertama,pondok,pribadi,pusat,putar,putih,rangka,rantai,rapi,rem,rendah,resmi,restorasi,roda,rumah,rutin,sangat,sarung,saya,sehat,sein,selalu,semua,serep,serius,serta,servis,setang,siap,silah,sisi,sistem,spesifikasi,spidometer,standar,starter,suara,sumbu,super,surat,t,tahun,tanah,tangki,tari,teknologi,tempat,tempuh,tenaga,tengah,tetap,tiap,tidur,timur,tinggal,tinggi,tipe,total,transmisi,ukur,variasi,vespa,wa,wanita,warna,warung,wilayah,x
0.0,1.1983676537668335,0.0,0.0,0.0,1.7569619513137056,0.0,1.8750612633917,3.1015748017829026,0.0,0.0,0.0,0.0,0.0,0.0,1.4663973893278892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0377885608893997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3010299956639813,0.0,5.073616284103531,0.0,0.0,0.0,0.0,0.0,3.2907300390241696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9327947786557784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.587819552213352,0.0,2.3010299956639813,0.0,0.0,0.0,4.981979378655874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2596373105057561,0.0,0.0,0.0,0.0,0.0,2.0377885608893997,9.304724405348708,0.0,0.0,0.0,1.3716110699496884,0.0,0.0,0.0,0.0,1.5228787452803376,0.0,0.0,0.0,0.0,0.0,2.3010299956639813,1.4164234143660508,0.0,1.8750612633917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.203149603565805,1.2279228973285496,0.0,0.0,1.8750612633917,0.0,0.0,0.0,1.5228787452803376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3010299956639813,0.0,0.0,2.0377885608893997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3309932190414244,12.646504569394253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2279228973285496,0.0,0.0,0.0,0.0,0.0
1.7569619513137056,1.1983676537668335,0.0,0.0,0.0,0.0,0.0,0.0,4.13543306904387,0.0,0.0,1.3716110699496884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.044169770462119,0.0,0.0,0.0,0.0,0.0,2.193820026016113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3010299956639813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3010299956639813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3309932190414244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0377885608893997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.971167005849398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2596373105057561,0.0,0.0,0.0,0.0,0.0,0.0,9.304724405348708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7569619513137056,0.0,0.0,3.0457574905606752,0.0,1.4164234143660508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1015748017829026,1.2279228973285496,0.0,0.0,1.8750612633917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.664207898076807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8750612633917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3309932190414244,6.323252284697126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2279228973285496,0.0,0.0,0.0,0.0,1.3309932190414244
0.0,1.1983676537668335,0.0,0.0,0.0,0.0,0.0,0.0,3.1015748017829026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7569619513137056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.073616284103531,0.0,0.0,0.0,0.0,0.0,2.193820026016113,0.0,0.0,0.0,0.0,0.0,1.8750612633917,2.3010299956639813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8750612633917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9327947786557784,0.0,0.0,0.0,0.0,1.8750612633917,0.0,2.3010299956639813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3010299956639813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.587819552213352,0.0,0.0,0.0,0.0,0.0,6.974771130118223,3.7501225267834,0.0,0.0,0.0,0.0,0.0,0.0,1.2596373105057561,0.0,0.0,0.0,0.0,0.0,0.0,12.40629920713161,0.0,0.0,0.0,6.858055349748442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5228787452803376,0.0,1.4164234143660508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.372440939870643,1.2279228973285496,0.0,0.0,1.8750612633917,0.0,0.0,1.8750612633917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8750612633917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7501225267834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3010299956639813,0.0,0.0,0.0,0.0,2.661986438082849,11.592629188611399,0.0,0.0,0.0,0.0,0.0,0.0,2.3010299956639813,0.0,0.0,2.3010299956639813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2279228973285496,0.0,0.0,0.0,0.0,0.0
0.0,1.1983676537668335,6.113365682668199,4.0755771217787995,2.3010299956639813,0.0,0.0,0.0,22.744881879741286,0.0,0.0,1.3716110699496884,0.0,0.0,2.3010299956639813,0.0,0.0,0.0,0.0,3.7501225267834,0.0,0.0,1.8750612633917,0.0,0.0,0.0,0.0,1.8750612633917,0.0,2.0377885608893997,0.0,0.0,0.0,0.0,0.0,0.0,2.3010299956639813,0.0,0.0,0.0,0.0,0.0,24.353358163696953,0.0,2.0377885608893997,0.0,3.7501225267834,0.0,5.484550065040282,2.3010299956639813,0.0,0.0,2.3010299956639813,0.0,1.8750612633917,0.0,0.0,2.3010299956639813,0.0,2.3010299956639813,0.0,2.3010299956639813,0.0,0.0,4.0755771217787995,1.8750612633917,1.7569619513137056,0.0,2.3010299956639813,0.0,0.0,0.0,0.0,0.0,0.0,2.3010299956639813,0.0,0.0,0.0,0.0,1.7569619513137056,0.0,2.0377885608893997,0.0,2.3010299956639813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6020599913279625,0.0,0.0,0.0,2.3010299956639813,0.0,0.0,0.0,4.0755771217787995,0.0,0.0,0.0,0.0,4.6020599913279625,0.0,2.3010299956639813,47.827002035096385,0.0,0.0,0.0,0.0,2.3010299956639813,0.0,0.0,1.2596373105057561,2.3010299956639813,0.0,2.0377885608893997,0.0,1.8750612633917,0.0,45.48976375948257,2.3010299956639813,0.0,0.0,1.3716110699496884,2.3010299956639813,1.664207898076807,2.3010299956639813,0.0,3.0457574905606752,0.0,0.0,0.0,0.0,3.0457574905606752,0.0,1.4164234143660508,0.0,0.0,0.0,4.6020599913279625,0.0,2.3010299956639813,0.0,0.0,0.0,0.0,41.3543306904387,1.2279228973285496,1.664207898076807,2.3010299956639813,0.0,1.7569619513137056,0.0,0.0,1.5228787452803376,0.0,0.0,2.3010299956639813,0.0,2.0377885608893997,2.3010299956639813,0.0,0.0,4.6020599913279625,0.0,0.0,0.0,0.0,1.8750612633917,0.0,0.0,2.3010299956639813,0.0,0.0,3.7501225267834,3.7501225267834,2.0377885608893997,0.0,2.3010299956639813,0.0,0.0,0.0,2.3010299956639813,2.3010299956639813,0.0,0.0,2.0377885608893997,2.3010299956639813,0.0,0.0,2.3010299956639813,0.0,4.6020599913279625,0.0,56.909270562274145,0.0,0.0,2.0377885608893997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6020599913279625,0.0,1.8750612633917,0.0,0.0,0.0,0.0,0.0,2.3010299956639813,2.3010299956639813,0.0,4.911691589314199,0.0,2.3010299956639813,2.3010299956639813,0.0,2.661986438082849
0.0,3.5951029613005003,0.0,0.0,0.0,0.0,0.0,0.0,9.304724405348708,0.0,0.0,2.743222139899377,0.0,0.0,0.0,1.4663973893278892,0.0,0.0,0.0,1.8750612633917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3010299956639813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.16195582502777,0.0,0.0,0.0,1.8750612633917,0.0,1.0969100130080565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8750612633917,0.0,0.0,1.8750612633917,0.0,0.0,3.513923902627411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6020599913279625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8750612633917,1.8750612633917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0755771217787995,0.0,11.956750508774096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2596373105057561,0.0,0.0,0.0,0.0,0.0,0.0,3.1015748017829026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0377885608893997,0.0,0.0,0.0,0.0,0.0,1.5228787452803376,0.0,0.0,0.0,0.0,2.3010299956639813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.372440939870643,1.2279228973285496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0377885608893997,0.0,0.0,0.0,0.0,1.8750612633917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3010299956639813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0377885608893997,0.0,0.0,0.0,0.0,15.808130711742818,0.0,0.0,0.0,0.0,2.3010299956639813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.1983676537668335,2.0377885608893997,0.0,0.0,0.0,0.0,0.0,8.27086613808774,0.0,0.0,2.743222139899377,0.0,2.0377885608893997,0.0,2.9327947786557784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0377885608893997,0.0,0.0,0.0,0.0,0.0,4.0755771217787995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3010299956639813,0.0,0.0,0.0,8.11778605456565,2.3010299956639813,0.0,0.0,1.8750612633917,0.0,1.0969100130080565,0.0,0.0,0.0,0.0,2.3010299956639813,0.0,0.0,0.0,0.0,0.0,0.0,1.8750612633917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0377885608893997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3010299956639813,0.0,0.0,0.0,0.0,0.0,0.0,1.3309932190414244,0.0,0.0,0.0,0.0,2.3010299956639813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0377885608893997,0.0,0.0,0.0,0.0,9.963958757311747,0.0,2.0377885608893997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0377885608893997,0.0,0.0,0.0,8.27086613808774,0.0,0.0,2.3010299956639813,1.3716110699496884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0377885608893997,0.0,0.0,0.0,0.0,2.3010299956639813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.338582672609675,1.2279228973285496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3010299956639813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.754255330959962,0.0,0.0,0.0,0.0,0.0,2.0377885608893997,0.0,0.0,2.3010299956639813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4558457946570993,0.0,0.0,0.0,0.0,1.3309932190414244
0.0,1.1983676537668335,0.0,2.0377885608893997,0.0,1.7569619513137056,0.0,0.0,3.1015748017829026,0.0,0.0,0.0,0.0,0.0,0.0,1.4663973893278892,1.7569619513137056,2.3010299956639813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3010299956639813,0.0,0.0,0.0,0.0,7.103062797744944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3010299956639813,0.0,0.0,0.0,0.0,0.0,0.0,1.4663973893278892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3010299956639813,0.0,0.0,0.0,2.0377885608893997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.956750508774096,3.7501225267834,0.0,0.0,0.0,0.0,0.0,2.3010299956639813,1.2596373105057561,0.0,0.0,0.0,0.0,0.0,0.0,6.203149603565805,0.0,0.0,0.0,0.0,0.0,1.664207898076807,0.0,0.0,1.5228787452803376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3010299956639813,0.0,0.0,0.0,17.575590543436448,1.2279228973285496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3010299956639813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8750612633917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3010299956639813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3309932190414244,14.754255330959962,1.664207898076807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3010299956639813,1.8750612633917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3010299956639813,1.2279228973285496,0.0,0.0,0.0,0.0,5.323972876165698
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0147232568207063,0.0,0.0,0.0,0.0,0.0,1.0969100130080565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4663973893278892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.587819552213352,0.0,0.0,0.0,0.0,0.0,0.9963958757311747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0338582672609675,0.0,0.0,0.0,1.3716110699496884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.067716534521935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0147232568207063,0.0,0.0,0.0,0.0,0.0,1.0969100130080565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3309932190414244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9927917514623494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.7569619513137056,2.3010299956639813,0.0,4.13543306904387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3010299956639813,0.0,0.0,0.0,0.0,0.0,0.0,1.8750612633917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.088339540924238,0.0,0.0,0.0,0.0,0.0,2.193820026016113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7569619513137056,0.0,0.0,0.0,0.0,1.3309932190414244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0377885608893997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.967562881580573,1.8750612633917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.169291336304838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5228787452803376,0.0,1.4164234143660508,0.0,1.8750612633917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.203149603565805,0.0,3.328415796153614,0.0,0.0,0.0,0.0,0.0,1.5228787452803376,0.0,1.8750612633917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8750612633917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.269376903914273,0.0,0.0,0.0,2.0377885608893997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2279228973285496,0.0,0.0,0.0,0.0,1.3309932190414244
